rule_id,rule_name,infinitive,conjugate
01,-Car : -Có,encalmar,encalmó
01,-Car : -Có,encalzar,encalzó
03,-Cer : -Ció,encanecer,encaneció
01,-Car : -Có,encanijar,encanijó
01,-Car : -Có,encapotar,encapotó
01,-Car : -Có,encapuchar,encapuchó
01,-Car : -Có,encaramar,encaramó
01,-Car : -Có,encarnar,encarnó
03,-Cer : -Ció,encarnecer,encarneció
01,-Car : -Có,encarrilar,encarriló
01,-Car : -Có,encasquetar,encasquetó
01,-Car : -Có,encastar,encastó
01,-Car : -Có,encastrar,encastró
01,-Car : -Có,encatusar,encatusó
01,-Car : -Có,encausar,encausó
03,-Cer : -Ció,enceguecer,encegueció
01,-Car : -Có,encelar,enceló
01,-Car : -Có,encenizar,encenizó
01,-Car : -Có,encerar,enceró
01,-Car : -Có,encerrar,encerró
01,-Car : -Có,enchapopotar,enchapopotó
01,-Car : -Có,encharcar,encharcó
01,-Car : -Có,enchilar,enchiló
01,-Car : -Có,enchinar,enchinó
01,-Car : -Có,enchironar,enchironó
01,-Car : -Có,enchuecar,enchuecó
01,-Car : -Có,enchufar,enchufó
01,-Car : -Có,enchuflar,enchufló
01,-Car : -Có,encimar,encimó
01,-Car : -Có,encofrar,encofró
03,-Cer : -Ció,encoger,encogió
01,-Car : -Có,encolerizar,encolerizó
01,-Car : -Có,encolumnar,encolumnó
01,-Car : -Có,encomendar,encomendó
01,-Car : -Có,encomenzar,encomenzó
01,-Car : -Có,enconar,enconó
01,-Car : -Có,encontrar,encontró
01,-Car : -Có,encopetar,encopetó
01,-Car : -Có,encorajinar,encorajinó
01,-Car : -Có,encordar,encordó
01,-Car : -Có,encorsetar,encorsetó
01,-Car : -Có,encorvar,encorvó
01,-Car : -Có,encostalar,encostaló
01,-Car : -Có,encrespar,encrespó
01,-Car : -Có,encuartelar,encuarteló
01,-Car : -Có,encubertar,encubertó
01,-Car : -Có,encuerar,encueró
01,-Car : -Có,encuestar,encuestó
01,-Car : -Có,encumbrar,encumbró
01,-Car : -Có,encunetar,encunetó
04,-Cir : -Ció,encurtir,encurtió
03,-Cer : -Ció,endentecer,endenteció
01,-Car : -Có,endeudar,endeudó
01,-Car : -Có,endiosar,endiosó
01,-Car : -Có,endiñar,endiñó
01,-Car : -Có,endulzar,endulzó
03,-Cer : -Ció,endurecer,endureció
01,-Car : -Có,energizar,energizó
01,-Car : -Có,enervar,enervó
01,-Car : -Có,enfardar,enfardó
01,-Car : -Có,enfeudar,enfeudó
01,-Car : -Có,enflacar,enflacó
01,-Car : -Có,enflorar,enfloró
01,-Car : -Có,enfoscar,enfoscó
01,-Car : -Có,enfrascar,enfrascó
01,-Car : -Có,enfrenar,enfrenó
01,-Car : -Có,enfrentar,enfrentó
01,-Car : -Có,engalgar,engalgó
01,-Car : -Có,engarruchar,engarruchó
01,-Car : -Có,engastar,engastó
01,-Car : -Có,engañar,engañó
01,-Car : -Có,engendrar,engendró
01,-Car : -Có,engolfar,engolfó
01,-Car : -Có,engolosinar,engolosinó
01,-Car : -Có,engomar,engomó
01,-Car : -Có,engominar,engominó
01,-Car : -Có,engordar,engordó
01,-Car : -Có,engrandar,engrandó
01,-Car : -Có,engrapar,engrapó
01,-Car : -Có,engrasar,engrasó
01,-Car : -Có,engrilletar,engrilletó
01,-Car : -Có,engrosar,engrosó
01,-Car : -Có,engrudar,engrudó
04,-Cir : -Ció,engrupir,engrupió
01,-Car : -Có,enguatar,enguató
01,-Car : -Có,enguirnaldar,enguirnaldó
01,-Car : -Có,enhornar,enhornó
02,-Var : -Vó,enjaguar,enjaguó
01,-Car : -Có,enjalbegar,enjalbegó
01,-Car : -Có,enjalmar,enjalmó
01,-Car : -Có,enjambrar,enjambró
01,-Car : -Có,enjoyar,enjoyó
01,-Car : -Có,enjugar,enjugó
01,-Car : -Có,enladrillar,enladrilló
03,-Cer : -Ció,enlentecer,enlenteció
01,-Car : -Có,enlistar,enlistó
01,-Car : -Có,enllavar,enllavó
03,-Cer : -Ció,enloquecer,enloqueció
04,-Cir : -Ció,enlucir,enlució
01,-Car : -Có,enlutar,enlutó
01,-Car : -Có,enmallar,enmalló
01,-Car : -Có,enmanillar,enmanilló
01,-Car : -Có,enmarrocar,enmarrocó
01,-Car : -Có,enmascarar,enmascaró
01,-Car : -Có,enmasillar,enmasilló
03,-Cer : -Ció,enmudecer,enmudeció
03,-Cer : -Ció,ennoblecer,ennobleció
01,-Car : -Có,enojar,enojó
01,-Car : -Có,enraizar,enraizó
02,-Var : -Vó,enranciar,enranció
01,-Car : -Có,enrasar,enrasó
01,-Car : -Có,enrevesar,enrevesó
01,-Car : -Có,enrielar,enrieló
02,-Var : -Vó,enripiar,enripió
03,-Cer : -Ció,enriquecer,enriqueció
03,-Cer : -Ció,enrojecer,enrojeció
01,-Car : -Có,enrolar,enroló
01,-Car : -Có,enroscar,enroscó
01,-Car : -Có,ensamblar,ensambló
01,-Car : -Có,ensartar,ensartó
01,-Car : -Có,ensañar,ensañó
01,-Car : -Có,ensebar,ensebó
01,-Car : -Có,ensecar,ensecó
02,-Var : -Vó,enseñorear,enseñoreó
03,-Cer : -Ció,ensoberbecer,ensoberbeció
01,-Car : -Có,ensopar,ensopó
01,-Car : -Có,entallar,entalló
03,-Cer : -Ció,entender,entendió
03,-Cer : -Ció,entenebrecer,entenebreció
03,-Cer : -Ció,enternecer,enterneció
01,-Car : -Có,entintar,entintó
01,-Car : -Có,entomatar,entomató
03,-Cer : -Ció,entontecer,entonteció
01,-Car : -Có,entortijar,entortijó
01,-Car : -Có,entrabar,entrabó
01,-Car : -Có,entramar,entramó
01,-Car : -Có,entrar,entró
04,-Cir : -Ció,entreabrir,entreabrió
01,-Car : -Có,entrechocar,entrechocó
01,-Car : -Có,entrecomillar,entrecomilló
01,-Car : -Có,entrecortar,entrecortó
01,-Car : -Có,entregar,entregó
01,-Car : -Có,entremezclar,entremezcló
01,-Car : -Có,entresacar,entresacó
03,-Cer : -Ció,entretejer,entretejió
01,-Car : -Có,entripar,entripó
03,-Cer : -Ció,entristecer,entristeció
01,-Car : -Có,entronizar,entronizó
01,-Car : -Có,entrujar,entrujó
03,-Cer : -Ció,entumecer,entumeció
02,-Var : -Vó,enunciar,enunció
03,-Cer : -Ció,envejecer,envejeció
01,-Car : -Có,envenenar,envenenó
01,-Car : -Có,envergar,envergó
01,-Car : -Có,envergonzar,envergonzó
12,-eCCir : -iCCió,envestir,envistió
02,-Var : -Vó,envidiar,envidió
01,-Car : -Có,envigar,envigó
03,-Cer : -Ció,envilecer,envileció
01,-Car : -Có,enyerbar,enyerbó
01,-Car : -Có,enyesar,enyesó
01,-Car : -Có,enzarzar,enzarzó
01,-Car : -Có,epatar,epató
01,-Car : -Có,equilibrar,equilibró
01,-Car : -Có,equiparar,equiparó
03,-Cer : -Ció,equivaler,equivalió
01,-Car : -Có,equivocar,equivocó
04,-Cir : -Ció,erigir,erigió
01,-Car : -Có,erosionar,erosionó
01,-Car : -Có,erradicar,erradicó
01,-Car : -Có,errar,erró
01,-Car : -Có,eructar,eructó
01,-Car : -Có,escabechar,escabechó
02,-Var : -Vó,escabiar,escabió
03,-Cer : -Ció,escaecer,escaeció
01,-Car : -Có,escalentar,escalentó
02,-Var : -Vó,escamotear,escamoteó
02,-Var : -Vó,escanciar,escanció
04,-Cir : -Ció,escandir,escandió
01,-Car : -Có,escapar,escapó
01,-Car : -Có,escaramuzar,escaramuzó
01,-Car : -Có,escarapelar,escarapeló
01,-Car : -Có,escardar,escardó
03,-Cer : -Ció,escarnecer,escarneció
02,-Var : -Vó,escasear,escaseó
01,-Car : -Có,escavar,escavó
01,-Car : -Có,escayolar,escayoló
02,-Var : -Vó,escenografiar,escenografió
03,-Cer : -Ció,esclarecer,esclareció
01,-Car : -Có,esclerosar,esclerosó
01,-Car : -Có,escobar,escobó
01,-Car : -Có,escobillar,escobilló
01,-Car : -Có,escodar,escodó
01,-Car : -Có,escoltar,escoltó
01,-Car : -Có,escombrar,escombró
01,-Car : -Có,escorar,escoró
01,-Car : -Có,escorzar,escorzó
01,-Car : -Có,escotar,escotó
01,-Car : -Có,escoñar,escoñó
01,-Car : -Có,escrachar,escrachó
01,-Car : -Có,escriturar,escrituró
01,-Car : -Có,escrupulizar,escrupulizó
01,-Car : -Có,escrutar,escrutó
01,-Car : -Có,escuadronar,escuadronó
01,-Car : -Có,escudriñar,escudriñó
02,-Var : -Vó,escuelear,escueleó
04,-Cir : -Ció,esculpir,esculpió
04,-Cir : -Ció,escupir,escupió
04,-Cir : -Ció,escurrir,escurrió
01,-Car : -Có,escusar,escusó
01,-Car : -Có,esfumar,esfumó
04,-Cir : -Ció,esgrimir,esgrimió
01,-Car : -Có,esguazar,esguazó
01,-Car : -Có,esmerar,esmeró
03,-Cer : -Ció,esmorecer,esmoreció
01,-Car : -Có,espachurrar,espachurró
01,-Car : -Có,espalar,espaló
01,-Car : -Có,espantar,espantó
04,-Cir : -Ció,esparcir,esparció
01,-Car : -Có,espartar,espartó
01,-Car : -Có,especializar,especializó
02,-Var : -Vó,especiar,especió
01,-Car : -Có,especificar,especificó
01,-Car : -Có,esperanzar,esperanzó
01,-Car : -Có,espetar,espetó
01,-Car : -Có,espinar,espinó
01,-Car : -Có,espiritualizar,espiritualizó
02,-Var : -Vó,espoliar,espolió
01,-Car : -Có,esprintar,esprintó
01,-Car : -Có,espulgar,espulgó
01,-Car : -Có,espumar,espumó
01,-Car : -Có,esputar,esputó
02,-Var : -Vó,esquiar,esquió
01,-Car : -Có,esquinar,esquinó
01,-Car : -Có,esquivar,esquivó
01,-Car : -Có,estabilizar,estabilizó
01,-Car : -Có,estacionar,estacionó
01,-Car : -Có,estafar,estafó
01,-Car : -Có,estallar,estalló
01,-Car : -Có,estandarizar,estandarizó
02,-Var : -Vó,estanear,estaneó
01,-Car : -Có,estatizar,estatizó
10,-Vir : -Vyó,estatuir,estatuyó
01,-Car : -Có,estañar,estañó
01,-Car : -Có,estereotipar,estereotipó
01,-Car : -Có,esterificar,esterificó
01,-Car : -Có,esterilizar,esterilizó
01,-Car : -Có,estibar,estibó
01,-Car : -Có,estilar,estiló
01,-Car : -Có,estimular,estimuló
01,-Car : -Có,estipular,estipuló
01,-Car : -Có,estirar,estiró
02,-Var : -Vó,estoquear,estoqueó
01,-Car : -Có,estornudar,estornudó
01,-Car : -Có,estozolar,estozoló
01,-Car : -Có,estragar,estragó
01,-Car : -Có,estregar,estregó
01,-Car : -Có,estrellar,estrelló
01,-Car : -Có,estrenar,estrenó
15,-eñir : -iñó,estreñir,estriñó
01,-Car : -Có,estribar,estribó
01,-Car : -Có,estruchar,estruchó
01,-Car : -Có,estructurar,estructuró
02,-Var : -Vó,estudiar,estudió
01,-Car : -Có,esvarar,esvaró
01,-Car : -Có,eterizar,eterizó
01,-Car : -Có,etoxilar,etoxiló
01,-Car : -Có,europeizar,europeizó
01,-Car : -Có,euscaldunizar,euscaldunizó
02,-Var : -Vó,eutanasiar,eutanasió
02,-Var : -Vó,evacuar,evacuó
02,-Var : -Vó,evaluar,evaluó
02,-Var : -Vó,evidenciar,evidenció
01,-Car : -Có,evocar,evocó
01,-Car : -Có,exacerbar,exacerbó
01,-Car : -Có,exagerar,exageró
01,-Car : -Có,examinar,examinó
01,-Car : -Có,excitar,excitó
02,-Var : -Vó,excoriar,excorió
01,-Car : -Có,execrar,execró
01,-Car : -Có,exercitar,exercitó
02,-Var : -Vó,exfoliar,exfolió
01,-Car : -Có,exhortar,exhortó
01,-Car : -Có,exhumar,exhumó
01,-Car : -Có,exilar,exiló
02,-Var : -Vó,exiliar,exilió
04,-Cir : -Ció,eximir,eximió
01,-Car : -Có,existimar,existimó
01,-Car : -Có,exonerar,exoneró
01,-Car : -Có,exornar,exornó
04,-Cir : -Ció,expandir,expandió
01,-Car : -Có,expansionar,expansionó
01,-Car : -Có,expectar,expectó
01,-Car : -Có,expectorar,expectoró
01,-Car : -Có,expedicionar,expedicionó
01,-Car : -Có,expedientar,expedientó
03,-Cer : -Ció,expeler,expelió
02,-Var : -Vó,experienciar,experienció
01,-Car : -Có,experimentar,experimentó
02,-Var : -Vó,expiar,expió
01,-Car : -Có,expirar,expiró
01,-Car : -Có,explanar,explanó
01,-Car : -Có,explayar,explayó
01,-Car : -Có,explosionar,explosionó
01,-Car : -Có,explotar,explotó
02,-Var : -Vó,expoliar,expolió
02,-Var : -Vó,exponenciar,exponenció
04,-Cir : -Ció,exprimir,exprimió
02,-Var : -Vó,expropiar,expropió
01,-Car : -Có,expulsar,expulsó
01,-Car : -Có,expurgar,expurgó
01,-Car : -Có,exsudar,exsudó
03,-Cer : -Ció,extender,extendió
02,-Var : -Vó,extenuar,extenuó
01,-Car : -Có,exterminar,exterminó
01,-Car : -Có,externalizar,externalizó
01,-Car : -Có,externar,externó
05,-guir : -guió,extinguir,extinguió
01,-Car : -Có,extirpar,extirpó
01,-Car : -Có,extrapolar,extrapoló
02,-Var : -Vó,extraviar,extravió
01,-Car : -Có,extremar,extremó
04,-Cir : -Ció,extrudir,extrudió
01,-Car : -Có,exudar,exudó
01,-Car : -Có,exultar,exultó
01,-Car : -Có,faenar,faenó
02,-Var : -Vó,falcacear,falcaceó
01,-Car : -Có,fallar,falló
02,-Var : -Vó,falsear,falseó
01,-Car : -Có,falsificar,falsificó
01,-Car : -Có,familiarizar,familiarizó
02,-Var : -Vó,fantasiar,fantasió
02,-Var : -Vó,farolear,faroleó
02,-Var : -Vó,farrear,farreó
02,-Var : -Vó,fastidiar,fastidió
01,-Car : -Có,fatigar,fatigó
01,-Car : -Có,favelizar,favelizó
01,-Car : -Có,fechar,fechó
01,-Car : -Có,fecundar,fecundó
01,-Car : -Có,fecundizar,fecundizó
01,-Car : -Có,fedatar,fedató
02,-Var : -Vó,fedatear,fedateó
01,-Car : -Có,federalizar,federalizó
01,-Car : -Có,feminizar,feminizó
03,-Cer : -Ció,fenecer,feneció
01,-Car : -Có,ferrar,ferró
01,-Car : -Có,fervorizar,fervorizó
01,-Car : -Có,festejar,festejó
01,-Car : -Có,festonar,festonó
01,-Car : -Có,ficcionar,ficcionó
01,-Car : -Có,figurar,figuró
01,-Car : -Có,fijar,fijó
02,-Var : -Vó,fildear,fildeó
01,-Car : -Có,filosofar,filosofó
01,-Car : -Có,finar,finó
01,-Car : -Có,fincar,fincó
04,-Cir : -Ció,fingir,fingió
04,-Cir : -Ció,finir,finió
01,-Car : -Có,fintar,fintó
01,-Car : -Có,firmar,firmó
01,-Car : -Có,fiscalizar,fiscalizó
01,-Car : -Có,fisgar,fisgó
02,-Var : -Vó,flambear,flambeó
02,-Var : -Vó,flanquear,flanqueó
02,-Var : -Vó,flirtear,flirteó
02,-Var : -Vó,florear,floreó
03,-Cer : -Ció,florecer,floreció
10,-Vir : -Vyó,fluir,fluyó
01,-Car : -Có,focalizar,focalizó
02,-Var : -Vó,foguear,fogueó
01,-Car : -Có,folgar,folgó
01,-Car : -Có,follar,folló
01,-Car : -Có,follar,folló
02,-Var : -Vó,fondear,fondeó
01,-Car : -Có,forcejar,forcejó
02,-Var : -Vó,forcejear,forcejeó
01,-Car : -Có,forjar,forjó
01,-Car : -Có,formalizar,formalizó
01,-Car : -Có,formar,formó
02,-Var : -Vó,formatear,formateó
02,-Var : -Vó,forrajear,forrajeó
01,-Car : -Có,fortificar,fortificó
01,-Car : -Có,forzar,forzó
01,-Car : -Có,fosfatar,fosfató
03,-Cer : -Ció,fosforescer,fosforesció
02,-Var : -Vó,fotocopiar,fotocopió
02,-Var : -Vó,fotografiar,fotografió
01,-Car : -Có,fracturar,fracturó
01,-Car : -Có,fragmentar,fragmentó
04,-Cir : -Ció,frangir,frangió
02,-Var : -Vó,franjear,franjeó
02,-Var : -Vó,franquear,franqueó
02,-Var : -Vó,fregotear,fregoteó
01,-Car : -Có,frenar,frenó
02,-Var : -Vó,frentear,frenteó
01,-Car : -Có,frezar,frezó
01,-Car : -Có,frivolizar,frivolizó
01,-Car : -Có,frizar,frizó
04,-Cir : -Ció,fulgir,fulgió
01,-Car : -Có,fumar,fumó
02,-Var : -Vó,fumblear,fumbleó
01,-Car : -Có,funar,funó
04,-Cir : -Ció,fundir,fundió
04,-Cir : -Ció,fungir,fungió
01,-Car : -Có,furtar,furtó
01,-Car : -Có,furular,furuló
01,-Car : -Có,fusilar,fusiló
01,-Car : -Có,fustigar,fustigó
08,-ñir : -ñó,fuñir,fuñó
02,-Var : -Vó,galantear,galanteó
02,-Var : -Vó,galguear,galgueó
02,-Var : -Vó,galonear,galoneó
02,-Var : -Vó,galopear,galopeó
01,-Car : -Có,galvanizar,galvanizó
02,-Var : -Vó,gandulear,ganduleó
01,-Car : -Có,garbar,garbó
01,-Car : -Có,garchar,garchó
01,-Car : -Có,gargarizar,gargarizó
01,-Car : -Có,garpar,garpó
02,-Var : -Vó,garronear,garroneó
02,-Var : -Vó,garrotear,garroteó
01,-Car : -Có,gasificar,gasificó
01,-Car : -Có,gastar,gastó
08,-ñir : -ñó,gañir,gañó
01,-Car : -Có,geminar,geminó
11,-eCir : -iCió,gemir,gimió
01,-Car : -Có,genotipar,genotipó
01,-Car : -Có,gentrificar,gentrificó
02,-Var : -Vó,geobloquear,geobloqueó
01,-Car : -Có,geolocalizar,geolocalizó
02,-Var : -Vó,gerenciar,gerenció
01,-Car : -Có,gesticular,gesticuló
01,-Car : -Có,giroelongar,giroelongó
02,-Var : -Vó,gitanear,gitaneó
01,-Car : -Có,glosar,glosó
01,-Car : -Có,gobernar,gobernó
02,-Var : -Vó,golpear,golpeó
02,-Var : -Vó,googlear,googleó
02,-Var : -Vó,gorgotear,gorgoteó
02,-Var : -Vó,gorjear,gorjeó
02,-Var : -Vó,gostear,gosteó
01,-Car : -Có,gozar,gozó
01,-Car : -Có,grabar,grabó
02,-Var : -Vó,grafitear,grafiteó
01,-Car : -Có,granar,granó
02,-Var : -Vó,granjear,granjeó
01,-Car : -Có,granular,granuló
01,-Car : -Có,gravar,gravó
01,-Car : -Có,gravitar,gravitó
01,-Car : -Có,graznar,graznó
01,-Car : -Có,grillar,grilló
01,-Car : -Có,guadañar,guadañó
02,-Var : -Vó,guarachear,guaracheó
03,-Cer : -Ció,guarnecer,guarneció
02,-Var : -Vó,guasapear,guasapeó
02,-Var : -Vó,guataquear,guataqueó
02,-Var : -Vó,guerrear,guerreó
01,-Car : -Có,guindar,guindó
01,-Car : -Có,guisar,guisó
02,-Var : -Vó,gulusmear,gulusmeó
01,-Car : -Có,habilitar,habilitó
01,-Car : -Có,hablar,habló
01,-Car : -Có,hacendar,hacendó
01,-Car : -Có,hachar,hachó
01,-Car : -Có,halagar,halagó
01,-Car : -Có,halar,haló
01,-Car : -Có,halogenar,halogenó
02,-Var : -Vó,hanguear,hangueó
01,-Car : -Có,hartar,hartó
02,-Var : -Vó,hastiar,hastió
01,-Car : -Có,hegemonizar,hegemonizó
01,-Car : -Có,helar,heló
01,-Car : -Có,helitransportar,helitransportó
13,-eCCCir : -iCCCió,henchir,hinchió
01,-Car : -Có,herbolar,herboló
01,-Car : -Có,hermanar,hermanó
01,-Car : -Có,hermandar,hermandó
01,-Car : -Có,hermetizar,hermetizó
02,-Var : -Vó,hermosear,hermoseó
01,-Car : -Có,herrar,herró
01,-Car : -Có,hesitar,hesitó
15,-eñir : -iñó,heñir,hiñó
01,-Car : -Có,hibernar,hibernó
01,-Car : -Có,hibridar,hibridó
01,-Car : -Có,hidratar,hidrató
01,-Car : -Có,hidrogenar,hidrogenó
01,-Car : -Có,hipnotizar,hipnotizó
01,-Car : -Có,hipotetizar,hipotetizó
01,-Car : -Có,hirmar,hirmó
01,-Car : -Có,hisopar,hisopó
01,-Car : -Có,hispanizar,hispanizó
02,-Var : -Vó,historiar,historió
02,-Var : -Vó,hociquear,hociqueó
01,-Car : -Có,hojaldrar,hojaldró
02,-Var : -Vó,hojear,hojeó
01,-Car : -Có,holgar,holgó
01,-Car : -Có,hollar,holló
02,-Var : -Vó,hombrear,hombreó
01,-Car : -Có,homologar,homologó
01,-Car : -Có,homosexualizar,homosexualizó
01,-Car : -Có,horizontalizar,horizontalizó
01,-Car : -Có,hormigonar,hormigonó
02,-Var : -Vó,hormiguear,hormigueó
01,-Car : -Có,horripilar,horripiló
01,-Car : -Có,horrorizar,horrorizó
01,-Car : -Có,hospitalizar,hospitalizó
01,-Car : -Có,hostigar,hostigó
01,-Car : -Có,hostilizar,hostilizó
01,-Car : -Có,humidificar,humidificó
01,-Car : -Có,humillar,humilló
04,-Cir : -Ció,hundir,hundió
01,-Car : -Có,hurtar,hurtó
01,-Car : -Có,husmar,husmó
02,-Var : -Vó,husmear,husmeó
01,-Car : -Có,identificar,identificó
01,-Car : -Có,ilegalizar,ilegalizó
04,-Cir : -Ció,iludir,iludió
01,-Car : -Có,ilustrar,ilustró
01,-Car : -Có,imaginar,imaginó
01,-Car : -Có,imanar,imanó
01,-Car : -Có,imantar,imantó
10,-Vir : -Vyó,imbuir,imbuyó
01,-Car : -Có,impactar,impactó
01,-Car : -Có,imperar,imperó
01,-Car : -Có,impermeabilizar,impermeabilizó
01,-Car : -Có,implantar,implantó
01,-Car : -Có,implorar,imploró
01,-Car : -Có,importar,importó
01,-Car : -Có,imposibilitar,imposibilitó
01,-Car : -Có,imprecar,imprecó
01,-Car : -Có,impresionar,impresionó
01,-Car : -Có,imprimar,imprimó
01,-Car : -Có,improbar,improbó
01,-Car : -Có,impurificar,impurificó
01,-Car : -Có,inactivar,inactivó
04,-Cir : -Ció,inadmitir,inadmitió
01,-Car : -Có,inaugurar,inauguró
01,-Car : -Có,incentivar,incentivó
01,-Car : -Có,incitar,incitó
02,-Var : -Vó,incoar,incoó
02,-Var : -Vó,incordiar,incordió
01,-Car : -Có,incorporar,incorporó
01,-Car : -Có,increpar,increpó
01,-Car : -Có,incriminar,incriminó
01,-Car : -Có,incubar,incubó
04,-Cir : -Ció,incumplir,incumplió
01,-Car : -Có,incursionar,incursionó
01,-Car : -Có,indemnizar,indemnizó
01,-Car : -Có,indexar,indexó
01,-Car : -Có,indigestar,indigestó
01,-Car : -Có,indignar,indignó
01,-Car : -Có,indultar,indultó
01,-Car : -Có,inejecutar,inejecutó
01,-Car : -Có,inervar,inervó
11,-eCir : -iCió,inferir,infirió
01,-Car : -Có,infestar,infestó
01,-Car : -Có,inflacionar,inflacionó
01,-Car : -Có,inflamar,inflamó
01,-Car : -Có,informalizar,informalizó
01,-Car : -Có,informatizar,informatizó
04,-Cir : -Ció,infundir,infundió
11,-eCir : -iCió,ingerir,ingirió
01,-Car : -Có,ingresar,ingresó
01,-Car : -Có,inhalar,inhaló
04,-Cir : -Ció,inhibir,inhibió
01,-Car : -Có,injertar,injertó
01,-Car : -Có,inmatricular,inmatriculó
01,-Car : -Có,inmigrar,inmigró
01,-Car : -Có,inmortalizar,inmortalizó
01,-Car : -Có,inmovilizar,inmovilizó
01,-Car : -Có,inmunizar,inmunizó
01,-Car : -Có,inmutar,inmutó
01,-Car : -Có,innovar,innovó
01,-Car : -Có,inocular,inoculó
01,-Car : -Có,inquietar,inquietó
04,-Cir : -Ció,inquirir,inquirió
02,-Var : -Vó,insidiar,insidió
02,-Var : -Vó,insinuar,insinuó
01,-Car : -Có,insonorizar,insonorizó
01,-Car : -Có,inspeccionar,inspeccionó
01,-Car : -Có,inspirar,inspiró
01,-Car : -Có,instar,instó
01,-Car : -Có,instilar,instiló
10,-Vir : -Vyó,instituir,instituyó
10,-Vir : -Vyó,instruir,instruyó
01,-Car : -Có,instrumentar,instrumentó
01,-Car : -Có,insubordinar,insubordinó
01,-Car : -Có,integrar,integró
03,-Cer : -Ció,intender,intendió
01,-Car : -Có,intensificar,intensificó
01,-Car : -Có,interaccionar,interaccionó
02,-Var : -Vó,interactuar,interactuó
02,-Var : -Vó,intercambiar,intercambió
03,-Cer : -Ció,interceder,intercedió
01,-Car : -Có,interconectar,interconectó
12,-eCCir : -iCCió,interconvertir,interconvirtió
11,-eCir : -iCió,interferir,interfirió
01,-Car : -Có,intergradar,intergradó
01,-Car : -Có,interiorizar,interiorizó
01,-Car : -Có,interlocutar,interlocutó
02,-Var : -Vó,intermediar,intermedió
01,-Car : -Có,internacionalizar,internacionalizó
01,-Car : -Có,internar,internó
01,-Car : -Có,interoperar,interoperó
01,-Car : -Có,interrelacionar,interrelacionó
01,-Car : -Có,intersectar,intersectó
01,-Car : -Có,intimidar,intimidó
01,-Car : -Có,intricar,intricó
01,-Car : -Có,intrusar,intrusó
01,-Car : -Có,intubar,intubó
10,-Vir : -Vyó,intuir,intuyó
04,-Cir : -Ció,invadir,invadió
01,-Car : -Có,invalidar,invalidó
01,-Car : -Có,inventar,inventó
02,-Var : -Vó,inventariar,inventarió
01,-Car : -Có,investigar,investigó
12,-eCCir : -iCCió,investir,invistió
01,-Car : -Có,invitar,invitó
01,-Car : -Có,invocar,invocó
01,-Car : -Có,involucionar,involucionó
01,-Car : -Có,involucrar,involucró
01,-Car : -Có,ionizar,ionizó
01,-Car : -Có,irrigar,irrigó
01,-Car : -Có,irrogar,irrogó
01,-Car : -Có,islamizar,islamizó
01,-Car : -Có,isomerizar,isomerizó
01,-Car : -Có,italianizar,italianizó
01,-Car : -Có,izar,izó
02,-Var : -Vó,jalear,jaleó
01,-Car : -Có,jalonar,jalonó
02,-Var : -Vó,jalonear,jaloneó
02,-Var : -Vó,jarrear,jarreó
01,-Car : -Có,jibarizar,jibarizó
01,-Car : -Có,jimar,jimó
02,-Var : -Vó,josear,joseó
01,-Car : -Có,jubilar,jubiló
01,-Car : -Có,judaizar,judaizó
01,-Car : -Có,jugar,jugó
02,-Var : -Vó,juguetear,jugueteó
01,-Car : -Có,justar,justó
01,-Car : -Có,justificar,justificó
02,-Var : -Vó,justipreciar,justipreció
01,-Car : -Có,juzgar,juzgó
08,-ñir : -ñó,juñir,juñó
01,-Car : -Có,labializar,labializó
01,-Car : -Có,labrar,labró
01,-Car : -Có,lacar,lacó
01,-Car : -Có,lacerar,laceró
02,-Var : -Vó,ladear,ladeó
01,-Car : -Có,ladrar,ladró
01,-Car : -Có,laicizar,laicizó
01,-Car : -Có,lalar,laló
01,-Car : -Có,lambiscar,lambiscó
02,-Var : -Vó,lampasear,lampaseó
02,-Var : -Vó,lancear,lanceó
01,-Car : -Có,lanzar,lanzó
01,-Car : -Có,lateralizar,lateralizó
01,-Car : -Có,latinizar,latinizó
04,-Cir : -Ció,latir,latió
01,-Car : -Có,laudar,laudó
01,-Car : -Có,lavar,lavó
01,-Car : -Có,laxar,laxó
01,-Car : -Có,lazar,lazó
01,-Car : -Có,lechar,lechó
09,-Ver : -Vyó,leer,leyó
01,-Car : -Có,legalizar,legalizó
01,-Car : -Có,legitimar,legitimó
01,-Car : -Có,legitimizar,legitimizó
01,-Car : -Có,lematizar,lematizó
02,-Var : -Vó,lesear,leseó
01,-Car : -Có,lesionar,lesionó
01,-Car : -Có,leudar,leudó
01,-Car : -Có,levantar,levantó
01,-Car : -Có,levitar,levitó
01,-Car : -Có,liberalizar,liberalizó
01,-Car : -Có,liberar,liberó
01,-Car : -Có,librar,libró
02,-Var : -Vó,licenciar,licenció
02,-Var : -Vó,licuar,licuó
01,-Car : -Có,liderizar,liderizó
01,-Car : -Có,lignificar,lignificó
01,-Car : -Có,lijar,lijó
01,-Car : -Có,linchar,linchó
01,-Car : -Có,lindar,lindó
02,-Var : -Vó,linear,lineó
02,-Var : -Vó,linquear,linqueó
01,-Car : -Có,liquenizar,liquenizó
01,-Car : -Có,lisar,lisó
02,-Var : -Vó,lisiar,lisió
01,-Car : -Có,litar,litó
01,-Car : -Có,llagar,llagó
01,-Car : -Có,llamar,llamó
02,-Var : -Vó,llamear,llameó
01,-Car : -Có,llenar,llenó
